OrgNr,PeOrgNr,Företagsnamn,Firma,Juridisk form,Privat/Publikt,Registreringsdatum,Startdatum,Slutdatum,Bolagsstatus,Företagsstatus,Bransch_1,"Bransch_1, kod",Säteskommun,Säteslän,ARegion,PostAdress,PostNr,PostOrt,E-post,Telefon,Fskattstatus,Momsstatus,Arbetsgivarstatus,Storleksklass SME,Utskick,Reklam
0001293638,200001293638,"Alharstani, Tarek",Top Livs Malmö,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,"Varuhus- och stormarknadshandel, mest livsmedel, drycker och tobak",47111,Malmö,Skåne,Malmö/Lund/Trelleborg,ERIKSFÄLTSGATAN 79 C LGH 1103,214 55,MALMÖ,tarek.alharstani@gmail.com,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0007042252,200007042252,"Ring, Victor",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Skötsel och underhåll av grönytor,81300,Båstad,Skåne,Ängelholm,HEMMESLÖVSVÄGEN 68,269 96,BÅSTAD,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0008021347,200008021347,"Hansson, Bea",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Konsultverksamhet avseende företags organisation,70200,Landskrona,Skåne,Helsingborg/Landskrona,HAVSGATAN 44  LGH 1304,261 60,LANDSKRONA,,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0008102469,200008102469,"Botic, Alma",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Fotoverksamhet,74200,Landskrona,Skåne,Helsingborg/Landskrona,KLÄTTERMUSGÅRDEN 4  LGH 1005,261 47,LANDSKRONA,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0009105685,200009105685,"Alhaj, Seba",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Scenkonst,90200,Malmö,Skåne,Malmö/Lund/Trelleborg,SNÖDROPPSGATAN 7  LGH 1601,215 27,MALMÖ,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0010134591,200010134591,"Liljekvist, Simon",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Allmän service och reparation av motorfordon utom motorcyklar,95311,Åstorp,Skåne,Helsingborg/Landskrona,VÄSTRA MAGLABYVÄG 285-0,265 72,KVIDINGE,,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0012189437,200012189437,"Rasmusson, Edvin",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Uppfödning av andra nötkreatur och bufflar,01420,Sjöbo,Skåne,Ystad/Simrishamn,SLIMMINGEVÄGEN 125  LYCKEBO GÅRD,275 64,BLENTARP,,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0101083772,200101083772,"Carlberg, Carl",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Sport- och fritidsutbildning,85510,Lund,Skåne,Malmö/Lund/Trelleborg,TUNAVÄGEN 33  LGH 1406,223 64,LUND,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0104126958,200104126958,"Dahlberg, Kevin",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Annan sportverksamhet,93199,Vellinge,Skåne,Malmö/Lund/Trelleborg,GAMLEVÄG 49 G,236 31,HÖLLVIKEN,,,Är registrerad för F-skatt,Är registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
0104268677,200104268677,"Melchert Thelaus, Elias",,Fysiska personer,Ej aktiebolag,2026-03-09,2026-03-09,,Normalläge,Är verksam,Annan sportverksamhet,93199,Lund,Skåne,Malmö/Lund/Trelleborg,BRUNNSHÖGSGATAN 6  LGH 1401,224 71,LUND,,,Är registrerad för F-skatt,Har aldrig varit registrerad för moms,Har aldrig varit registrerad som arbetsgivare,0 anställda,Postadress är OK,"Tar emot reklam, ej telefonnummerspärrat"
